recipe_id,tag_id
5174,267
5174,207
5174,4
64793,361
64793,326
64793,89
64793,93
64793,246
64793,211
64793,204
64793,143
64793,7
64793,290
64793,39
64793,10
64793,2
64793,103
64793,176
64793,98
64793,129
64793,180
64793,175
64793,11
64793,205
64793,350
64793,251
64793,177
47804,351
47804,326
47804,89
47804,93
47804,246
47804,211
47804,204
47804,7
47804,163
47804,12
47804,181
47804,84
47804,10
47804,103
47804,202
47804,165
47804,301
47804,98
47804,150
47804,11
47804,205
47804,149
47804,207
47804,4
47804,322
265395,352
265395,326
265395,89
265395,93
265395,246
265395,204
265395,143
265395,289
265395,10
265395,103
265395,176
265395,98
265395,175
265395,179
265395,173
265395,11
265395,205
265395,177
265395,4
47677,351
47677,326
47677,89
47677,93
47677,246
47677,211
47677,204
47677,7
47677,40
47677,10
47677,103
47677,310
47677,98
47677,83
47677,11
47677,156
47677,205
47677,321
47677,109
47677,4
45009,351
45009,326
45009,89
45009,93
45009,246
45009,211
45009,204
45009,40
45009,10
45009,103
45009,30
45009,145
45009,151
45009,165
45009,98
45009,173
45009,83
45009,174
45009,11
45009,156
45009,205
45009,177
45009,321
47844,352
47844,326
47844,89
47844,93
47844,246
47844,211
47844,204
47844,7
47844,40
47844,10
47844,103
47844,145
47844,151
47844,310
47844,98
47844,173
47844,174
47844,11
47844,205
47844,177
47844,109
397584,360
397584,89
397584,183
397584,246
397584,39
397584,126
397584,251
397584,6
107497,360
107497,89
107497,183
107497,246
107497,178
107497,143
107497,96
107497,126
107497,50
107497,98
107497,177
107497,13
107497,6
247103,352
247103,326
247103,89
247103,183
247103,246
247103,118
247103,40
247103,106
247103,103
247103,63
247103,105
247103,98
247103,174
247103,177
247103,207
123651,360
123651,89
123651,183
123651,246
123651,182
123651,245
123651,103
123651,165
123651,166
123651,67
123651,98
123651,188
123651,6
161033,353
161033,326
161033,89
161033,183
161033,93
161033,246
161033,211
161033,204
161033,39
161033,40
161033,126
161033,10
161033,294
161033,103
161033,30
161033,230
161033,197
161033,131
161033,98
161033,180
161033,43
161033,156
161033,251
161033,177
161033,330
161033,22
161033,224
161033,46
161033,327
161033,247
161033,279
20140,351
20140,326
20140,89
20140,183
20140,93
20140,246
20140,7
20140,12
20140,284
20140,276
20140,218
20140,103
20140,111
20140,160
20140,301
20140,116
20140,42
20140,117
20140,310
20140,98
20140,109
20140,285
20140,207
305393,360
305393,89
305393,183
305393,93
305393,246
305393,211
305393,96
305393,181
305393,287
305393,106
305393,126
305393,134
305393,111
305393,209
305393,105
305393,98
305393,180
305393,177
305393,321
305393,317
305393,6
379580,352
379580,326
379580,89
379580,183
379580,246
379580,181
379580,103
379580,98
379580,268
379580,174
379580,156
379580,177
379580,188
379580,4
188540,351
188540,326
188540,89
188540,183
188540,93
188540,246
188540,178
188540,143
188540,7
188540,32
188540,337
188540,103
188540,111
188540,176
188540,336
188540,338
188540,98
188540,180
188540,175
188540,179
188540,173
188540,174
188540,144
188540,177
188540,57
188540,4
59593,361
59593,326
59593,89
59593,246
59593,119
59593,96
59593,103
59593,50
59593,207
59593,6
71117,353
71117,326
71117,89
71117,183
71117,93
71117,246
71117,211
71117,118
71117,182
71117,27
71117,103
71117,111
71117,98
71117,180
71117,150
71117,174
71117,138
71117,149
71117,177
71117,188
71117,46
71117,207
112725,351
112725,326
112725,89
112725,183
112725,246
112725,211
112725,118
112725,178
112725,143
112725,7
112725,40
112725,126
112725,103
112725,176
112725,98
112725,180
112725,175
112725,179
112725,144
112725,177
112725,330
112725,22
112725,206
112725,207
112725,4
430060,352
430060,326
430060,89
430060,246
430060,143
430060,7
430060,182
430060,103
430060,176
430060,338
430060,235
430060,98
430060,175
430060,179
430060,177
430060,4
96063,360
96063,89
96063,246
96063,119
96063,101
96063,96
96063,218
96063,85
96063,98
96063,109
96063,207
96063,6
125915,353
125915,326
125915,89
125915,183
125915,93
125915,246
125915,211
125915,204
125915,96
125915,106
125915,10
125915,218
125915,103
125915,112
125915,114
125915,151
125915,165
125915,302
125915,85
125915,131
125915,105
125915,98
125915,277
125915,194
125915,328
125915,224
125915,109
125915,207
125915,247
125915,4
113402,353
113402,326
113402,89
113402,93
113402,246
113402,211
113402,204
113402,96
113402,53
113402,103
113402,151
113402,85
113402,23
113402,98
113402,342
420761,351
420761,326
420761,89
420761,183
420761,246
420761,178
420761,143
420761,96
420761,126
420761,103
420761,176
420761,98
420761,175
420761,179
420761,144
420761,177
420761,31
420761,37
420761,253
420761,311
420761,4
374705,351
374705,326
374705,89
374705,246
374705,119
374705,178
374705,7
374705,96
374705,103
374705,50
374705,98
374705,180
374705,49
374705,177
374705,207
374705,4
166813,351
166813,326
166813,89
166813,183
166813,246
166813,119
166813,178
166813,7
166813,96
166813,126
166813,103
166813,50
166813,98
166813,180
166813,177
166813,31
166813,311
166813,207
166813,4
227941,352
227941,326
227941,89
227941,183
227941,246
227941,211
227941,7
227941,181
227941,126
227941,103
227941,151
227941,268
227941,334
227941,207
227941,4
94098,352
94098,326
94098,89
94098,246
94098,284
94098,218
94098,109
118878,351
118878,326
118878,89
118878,183
118878,93
118878,246
118878,211
118878,204
118878,119
118878,7
118878,12
118878,96
118878,106
118878,126
118878,10
118878,103
118878,202
118878,100
118878,50
118878,209
118878,63
118878,117
118878,49
118878,80
118878,321
118878,317
118878,109
118878,285
118878,207
118878,4
118878,322
338711,352
338711,326
338711,89
338711,93
338711,246
338711,204
338711,119
338711,96
338711,103
338711,165
338711,85
338711,98
338711,207
56152,352
56152,326
56152,89
56152,93
56152,246
56152,204
56152,140
56152,96
56152,10
56152,294
56152,295
56152,114
56152,165
56152,85
56152,98
56152,194
56152,156
56152,205
56152,328
56152,207
56152,247
190261,352
190261,326
190261,89
190261,183
190261,246
190261,211
190261,178
190261,284
190261,337
190261,103
190261,99
190261,151
190261,338
190261,98
190261,173
190261,177
190261,57
190261,247
190261,279
159203,351
159203,326
159203,89
159203,93
159203,246
159203,211
159203,204
159203,7
159203,32
159203,10
159203,103
159203,165
159203,98
159203,180
159203,173
159203,83
159203,174
159203,194
159203,156
159203,177
159203,321
159203,4
69967,361
69967,326
69967,89
69967,183
69967,246
69967,96
69967,106
69967,218
69967,50
69967,98
69967,109
69967,285
69967,195
69967,207
69967,6
123689,360
123689,89
123689,93
123689,246
123689,178
123689,339
123689,265
123689,103
123689,111
123689,30
123689,166
123689,160
123689,264
123689,98
123689,174
123689,177
123689,4
295815,352
295815,326
295815,89
295815,183
295815,246
295815,211
295815,96
295815,265
295815,126
295815,103
295815,313
295815,277
295815,31
295815,311
295815,226
295815,321
295815,4
355605,352
355605,326
355605,89
355605,183
355605,93
355605,246
355605,178
355605,7
355605,265
355605,284
355605,106
355605,337
355605,103
355605,111
355605,98
355605,180
355605,173
355605,174
355605,177
12402,353
12402,326
12402,89
12402,93
12402,246
12402,211
12402,119
12402,7
12402,259
12402,96
12402,218
12402,103
12402,111
12402,114
12402,151
12402,85
12402,102
12402,275
12402,98
12402,129
12402,74
12402,109
12402,207
12402,247
262411,353
262411,326
262411,89
262411,183
262411,93
262411,246
262411,204
262411,232
262411,96
262411,10
262411,103
262411,165
262411,85
262411,231
262411,72
262411,23
262411,45
262411,98
262411,180
262411,177
20937,361
20937,326
20937,89
20937,183
20937,246
20937,211
20937,39
20937,126
20937,218
20937,145
20937,151
20937,165
20937,348
20937,98
20937,129
20937,74
20937,277
20937,83
20937,251
20937,321
20937,109
20937,207
20937,6
439907,351
439907,326
439907,89
439907,93
439907,246
439907,118
439907,143
439907,7
439907,84
439907,103
439907,111
439907,336
439907,338
439907,108
439907,146
439907,98
439907,180
439907,130
439907,147
439907,148
439907,86
439907,120
439907,149
439907,177
439907,207
439907,4
439907,124
503429,351
503429,326
503429,89
503429,93
503429,246
503429,211
503429,204
503429,143
503429,84
503429,10
503429,48
503429,294
503429,103
503429,30
503429,336
503429,338
503429,146
503429,98
503429,129
503429,299
503429,180
503429,175
503429,179
503429,147
503429,148
503429,210
503429,156
503429,86
503429,144
503429,149
503429,177
503429,321
503429,4
316026,351
316026,326
316026,246
316026,118
316026,178
316026,98
316026,180
316026,177
316026,207
242934,353
242934,326
242934,89
242934,183
242934,93
242934,246
242934,204
242934,58
242934,182
242934,27
242934,10
242934,218
242934,11
242934,205
242934,138
242934,188
242934,109
368158,352
368158,326
368158,183
368158,246
368158,178
368158,223
368158,98
368158,180
368158,175
368158,173
368158,174
368158,144
368158,177
368158,224
499406,361
499406,3
499406,326
499406,89
499406,183
499406,93
499406,246
499406,211
499406,204
499406,265
499406,106
499406,337
499406,98
499406,180
499406,173
499406,174
499406,177
499406,329
71364,351
71364,326
71364,89
71364,246
71364,118
71364,178
71364,143
71364,7
71364,32
71364,103
71364,176
71364,286
71364,117
71364,98
71364,180
71364,175
71364,179
71364,173
71364,144
71364,177
71364,109
71364,285
71364,207
71364,4
401089,353
401089,326
401089,89
401089,246
401089,211
401089,7
401089,101
401089,96
401089,103
401089,151
401089,85
35277,351
35277,326
35277,89
35277,93
35277,246
35277,211
35277,204
35277,7
35277,181
35277,287
35277,10
35277,103
35277,165
35277,98
35277,207
35277,4
228323,352
228323,326
228323,89
228323,183
228323,246
228323,211
228323,7
228323,181
228323,337
228323,103
228323,151
228323,98
228323,174
228323,177
228323,46
249034,351
249034,326
249034,89
249034,93
249034,246
249034,211
249034,204
249034,7
249034,181
249034,287
249034,10
249034,294
249034,103
249034,30
249034,165
249034,338
249034,98
249034,43
249034,328
249034,327
249034,4
215284,351
215284,326
215284,89
215284,246
215284,118
215284,7
215284,12
215284,181
215284,287
215284,103
215284,30
215284,165
215284,98
215284,150
215284,156
215284,149
215284,328
215284,207
215284,4
177191,351
177191,326
177191,89
177191,93
177191,246
177191,204
177191,7
177191,140
177191,96
177191,103
177191,61
177191,165
177191,85
177191,98
177191,4
312259,351
312259,326
312259,89
312259,246
312259,211
312259,7
312259,101
312259,140
312259,96
312259,103
312259,85
312259,87
312259,206
404550,361
404550,3
404550,326
404550,89
404550,93
404550,246
404550,211
404550,204
404550,118
404550,94
404550,96
404550,10
404550,103
404550,192
404550,30
404550,151
404550,165
404550,50
404550,98
404550,129
404550,83
404550,156
404550,328
404550,321
404550,109
404550,207
404550,247
404550,279
404550,4
73022,352
73022,326
73022,246
73022,218
73022,42
73022,98
73022,109
384137,352
384137,326
384137,89
384137,183
384137,93
384137,246
384137,211
384137,143
384137,7
384137,220
384137,40
384137,106
384137,103
384137,111
384137,30
384137,105
384137,98
384137,180
384137,156
384137,177
384137,46
70049,352
70049,326
70049,89
70049,183
70049,93
70049,246
70049,211
70049,204
70049,7
70049,182
70049,26
70049,10
70049,295
70049,103
70049,70
70049,91
70049,310
70049,98
70049,327
70049,52
70049,109
70049,4
327593,351
327593,326
327593,89
327593,183
327593,246
327593,118
327593,7
327593,40
327593,182
327593,106
327593,103
327593,30
327593,131
327593,98
327593,180
327593,173
327593,174
327593,177
327593,224
327593,207
81168,351
81168,326
81168,89
81168,93
81168,246
81168,204
81168,178
81168,7
81168,339
81168,269
81168,12
81168,84
81168,10
81168,103
81168,111
81168,192
81168,255
81168,30
81168,160
81168,301
81168,146
81168,98
81168,174
81168,86
81168,177
81168,109
81168,207
312254,353
312254,326
312254,89
312254,183
312254,246
312254,211
312254,7
312254,272
312254,40
312254,182
312254,106
312254,103
312254,30
312254,165
312254,63
312254,105
312254,98
312254,147
312254,83
312254,174
312254,156
312254,149
312254,177
312254,46
312254,321
40270,352
40270,326
40270,89
40270,183
40270,93
40270,246
40270,211
40270,178
40270,143
40270,7
40270,39
40270,96
40270,126
40270,128
40270,218
40270,103
40270,111
40270,244
40270,114
40270,145
40270,151
40270,165
40270,50
40270,98
40270,129
40270,180
40270,83
40270,177
40270,321
40270,327
40270,109
40270,207
40270,247
84709,360
84709,89
84709,183
84709,93
84709,246
84709,211
84709,220
84709,40
84709,15
84709,154
84709,99
84709,338
84709,310
84709,98
84709,224
84709,109
263371,353
263371,326
263371,89
263371,183
263371,246
263371,211
263371,178
263371,232
263371,96
263371,126
263371,103
263371,231
263371,98
263371,180
263371,177
263371,13
263371,46
457823,360
457823,89
457823,183
457823,93
457823,246
457823,182
457823,106
457823,243
457823,337
457823,111
457823,319
457823,63
457823,6
288745,353
288745,326
288745,89
288745,246
288745,12
288745,103
288745,301
288745,4
62078,351
62078,326
62078,89
62078,183
62078,246
62078,211
62078,7
62078,12
62078,284
62078,106
62078,337
62078,218
62078,103
62078,99
62078,151
62078,166
62078,338
62078,63
62078,42
62078,98
62078,200
62078,180
62078,173
62078,174
62078,177
62078,303
62078,46
62078,315
62078,109
155531,353
155531,326
155531,89
155531,183
155531,93
155531,246
155531,211
155531,204
155531,119
155531,39
155531,181
155531,287
155531,126
155531,10
155531,112
155531,197
155531,209
155531,277
155531,205
155531,251
155531,13
155531,46
155531,207
93924,353
93924,326
93924,89
93924,183
93924,246
93924,211
93924,178
93924,143
93924,58
93924,284
93924,126
93924,337
93924,218
93924,244
93924,176
93924,338
93924,98
93924,180
93924,175
93924,179
93924,173
93924,144
93924,177
93924,13
93924,57
93924,327
93924,109
118433,351
118433,326
118433,89
118433,183
118433,93
118433,246
118433,211
118433,204
118433,118
118433,178
118433,143
118433,7
118433,32
118433,126
118433,337
118433,10
118433,103
118433,202
118433,176
118433,302
118433,336
118433,338
118433,98
118433,180
118433,175
118433,277
118433,179
118433,173
118433,144
118433,177
118433,13
118433,57
118433,321
118433,317
118433,109
118433,285
118433,207
118433,4
118433,322
105454,351
105454,326
105454,89
105454,183
105454,246
105454,118
105454,7
105454,181
105454,287
105454,126
105454,103
105454,202
105454,98
105454,147
105454,149
105454,13
105454,207
105454,4
105454,322
370556,353
370556,326
370556,89
370556,93
370556,246
370556,293
370556,178
370556,96
370556,98
370556,180
370556,201
370556,177
234946,360
234946,89
234946,183
234946,246
234946,211
234946,143
234946,40
234946,106
234946,105
234946,98
234946,46
234946,6
160738,353
160738,326
160738,89
160738,183
160738,246
160738,220
160738,40
160738,106
160738,126
160738,218
160738,103
160738,156
160738,13
160738,109
160738,247
160738,279
137618,360
137618,89
137618,183
137618,93
137618,246
137618,178
137618,7
137618,132
137618,40
137618,126
137618,103
137618,111
137618,165
137618,159
137618,131
137618,98
137618,180
137618,177
137618,13
137618,224
137618,6
70919,351
70919,326
70919,89
70919,183
70919,93
70919,246
70919,211
70919,178
70919,143
70919,7
70919,181
70919,265
70919,126
70919,337
70919,274
70919,103
70919,111
70919,202
70919,244
70919,99
70919,176
70919,316
70919,98
70919,180
70919,175
70919,179
70919,173
70919,144
70919,177
70919,13
70919,46
70919,327
70919,247
70919,278
70919,4
70919,322
88999,353
88999,326
88999,89
88999,183
88999,246
88999,178
88999,78
88999,96
88999,126
88999,103
88999,98
88999,180
88999,177
88999,13
88999,31
153362,360
153362,89
153362,183
153362,246
153362,119
153362,39
153362,40
153362,106
153362,126
153362,81
153362,63
153362,13
153362,207
317060,360
317060,89
317060,246
317060,84
317060,6
86727,360
86727,89
86727,183
86727,93
86727,246
86727,211
86727,204
86727,178
86727,289
86727,126
86727,337
86727,10
86727,112
86727,348
86727,98
86727,175
86727,277
86727,173
86727,174
86727,144
86727,205
86727,177
86727,13
86727,303
86727,6
44445,361
44445,326
44445,89
44445,183
44445,246
44445,284
44445,126
44445,337
44445,13
44445,6
126851,353
126851,326
126851,89
126851,183
126851,246
126851,58
126851,284
126851,126
126851,218
126851,103
126851,98
126851,179
126851,177
126851,13
126851,109
126851,4
218323,351
218323,326
218323,89
218323,183
218323,93
218323,246
218323,204
218323,7
218323,181
218323,106
218323,126
218323,103
218323,114
218323,165
218323,63
218323,98
218323,13
218323,247
218323,279
269086,360
269086,89
269086,246
269086,39
269086,6
447040,361
447040,8
447040,326
447040,89
447040,183
447040,246
447040,211
447040,78
447040,96
447040,126
447040,103
447040,165
447040,98
447040,156
447040,328
447040,13
447040,124
95608,353
95608,326
95608,89
95608,183
95608,246
95608,211
95608,220
95608,40
95608,182
95608,126
95608,218
95608,165
95608,98
95608,180
95608,157
95608,156
95608,328
95608,177
95608,13
95608,46
95608,109
92914,360
92914,89
92914,183
92914,246
92914,143
92914,182
92914,126
92914,238
92914,218
92914,176
92914,98
92914,180
92914,130
92914,179
92914,173
92914,120
92914,177
92914,13
92914,188
92914,109
92914,6
370966,353
370966,326
370966,89
370966,183
370966,246
370966,178
370966,143
370966,96
370966,256
370966,248
370966,98
370966,180
370966,173
370966,177
370966,224
370966,282
107852,352
107852,326
107852,89
107852,183
107852,93
107852,246
107852,211
107852,204
107852,118
107852,178
107852,96
107852,106
107852,126
107852,99
107852,151
107852,261
107852,310
107852,98
107852,180
107852,334
107852,156
107852,177
107852,13
107852,321
107852,109
107852,207
6622,351
6622,326
6622,89
6622,183
6622,246
6622,265
6622,126
6622,13
258967,355
258967,183
258967,246
258967,178
258967,143
258967,7
258967,96
258967,84
258967,126
258967,103
258967,176
258967,98
258967,180
258967,175
258967,179
258967,173
258967,144
258967,177
258967,13
258967,247
258967,278
48738,353
48738,326
48738,89
48738,183
48738,246
48738,178
48738,143
48738,7
48738,12
48738,126
48738,103
48738,176
48738,98
48738,180
48738,175
48738,179
48738,177
48738,13
48738,207
146164,360
146164,89
146164,183
146164,93
146164,246
146164,211
146164,204
146164,178
146164,78
146164,96
146164,126
146164,10
146164,103
146164,112
146164,151
146164,98
146164,180
146164,277
146164,156
146164,177
146164,13
146164,31
146164,6
17244,351
17244,326
17244,89
17244,183
17244,246
17244,211
17244,118
17244,181
17244,106
17244,126
17244,202
17244,338
17244,63
17244,98
17244,268
17244,156
17244,13
17244,207
17244,322
3496,351
3496,326
3496,89
3496,183
3496,93
3496,246
3496,204
3496,178
3496,78
3496,96
3496,126
3496,10
3496,218
3496,98
3496,180
3496,177
3496,13
3496,109
95355,353
95355,326
95355,89
95355,183
95355,93
95355,246
95355,204
95355,178
95355,143
95355,78
95355,96
95355,126
95355,10
95355,218
95355,98
95355,180
95355,205
95355,177
95355,13
95355,77
95355,109
358587,353
358587,326
358587,89
358587,183
358587,93
358587,246
358587,211
358587,204
358587,178
358587,96
358587,126
358587,53
358587,218
358587,103
358587,30
358587,98
358587,180
358587,175
358587,179
358587,173
358587,83
358587,177
358587,13
358587,321
358587,109
406699,353
406699,326
406699,89
406699,246
406699,178
406699,78
406699,96
406699,98
406699,180
406699,177
317351,353
317351,326
317351,89
317351,183
317351,246
317351,143
317351,7
317351,96
317351,126
317351,103
317351,176
317351,98
317351,180
317351,175
317351,179
317351,144
317351,177
317351,13
287382,353
287382,326
287382,89
287382,246
287382,178
287382,232
287382,96
287382,103
287382,231
287382,98
287382,180
287382,177
287382,4
482431,353
482431,326
482431,89
482431,183
482431,93
482431,246
482431,78
482431,96
482431,126
482431,111
482431,108
482431,13
390265,353
390265,326
390265,89
390265,183
390265,246
390265,211
390265,178
390265,78
390265,40
390265,96
390265,126
390265,112
390265,338
390265,348
390265,209
390265,98
390265,180
390265,277
390265,104
390265,120
390265,177
390265,13
322176,351
322176,326
322176,89
322176,183
322176,93
322176,246
322176,211
322176,204
322176,118
322176,178
322176,143
322176,7
322176,78
322176,96
322176,126
322176,10
322176,103
322176,30
322176,165
322176,176
322176,336
322176,338
322176,98
322176,180
322176,175
322176,179
322176,173
322176,205
322176,177
322176,13
322176,46
322176,321
322176,317
322176,207
201798,360
201798,89
201798,183
201798,246
201798,96
201798,126
201798,50
201798,98
201798,13
201798,6
171829,353
171829,326
171829,89
171829,183
171829,93
171829,246
171829,211
171829,178
171829,96
171829,106
171829,126
171829,128
171829,218
171829,111
171829,50
171829,98
171829,277
171829,156
171829,177
171829,13
171829,46
171829,321
171829,327
171829,109
60893,361
60893,326
60893,89
60893,183
60893,246
60893,96
60893,126
60893,218
60893,103
60893,50
60893,13
60893,109
60893,6
140426,360
140426,89
140426,183
140426,246
140426,96
140426,126
140426,103
140426,50
140426,98
140426,180
140426,177
140426,13
140426,4
140426,6
508378,353
508378,326
508378,89
508378,183
508378,246
508378,78
508378,96
508378,126
508378,103
508378,13
135967,353
135967,326
135967,89
135967,183
135967,246
135967,132
135967,40
135967,126
135967,103
135967,30
135967,98
135967,180
135967,156
135967,177
135967,13
137637,353
137637,326
137637,89
137637,183
137637,246
137637,211
137637,143
137637,132
137637,40
137637,181
137637,287
137637,126
137637,218
137637,338
137637,98
137637,180
137637,130
137637,175
137637,104
137637,144
137637,120
137637,177
137637,13
137637,321
137637,317
137637,109
507064,360
507064,89
507064,183
507064,246
507064,211
507064,178
507064,7
507064,232
507064,96
507064,126
507064,103
507064,151
507064,98
507064,74
507064,325
507064,180
507064,175
507064,177
507064,6
178187,352
178187,326
178187,89
178187,183
178187,246
178187,7
178187,232
178187,96
178187,126
178187,103
178187,97
178187,231
178187,98
178187,156
178187,13
230530,351
230530,326
230530,89
230530,183
230530,246
230530,118
230530,181
230530,126
230530,103
230530,30
230530,165
230530,98
230530,268
230530,328
230530,13
230530,207
230530,4
13379,353
13379,326
13379,89
13379,183
13379,93
13379,246
13379,211
13379,204
13379,178
13379,143
13379,78
13379,96
13379,126
13379,10
13379,218
13379,103
13379,99
13379,151
13379,261
13379,98
13379,180
13379,277
13379,83
13379,177
13379,13
13379,31
13379,253
13379,321
13379,109
67197,351
67197,326
67197,89
67197,183
67197,246
67197,211
67197,7
67197,40
67197,126
67197,238
67197,103
67197,30
67197,112
67197,302
67197,313
67197,348
67197,98
67197,277
67197,83
67197,174
67197,156
67197,177
67197,13
67197,188
67197,242
67197,321
67197,327
67197,109
67197,137
67197,247
67197,279
506356,352
506356,326
506356,89
506356,183
506356,246
506356,178
506356,143
506356,7
506356,96
506356,287
506356,126
506356,103
506356,165
506356,176
506356,98
506356,180
506356,175
506356,179
506356,173
506356,156
506356,144
506356,177
506356,13
506356,137
506356,322
462729,360
462729,89
462729,183
462729,93
462729,246
462729,211
462729,204
462729,339
462729,182
462729,238
462729,10
462729,295
462729,103
462729,98
462729,83
462729,150
462729,174
462729,149
462729,177
462729,188
462729,240
462729,321
462729,6
200964,360
200964,89
200964,183
200964,246
200964,119
200964,178
200964,96
200964,126
200964,50
200964,98
200964,177
200964,13
200964,207
200964,6
180996,351
180996,326
180996,89
180996,183
180996,93
180996,246
180996,211
180996,204
180996,178
180996,339
180996,265
180996,126
180996,53
180996,103
180996,112
180996,336
180996,338
180996,264
180996,98
180996,277
180996,174
180996,177
180996,13
180996,4
140850,360
140850,89
140850,183
140850,246
140850,211
140850,119
140850,39
140850,40
140850,106
140850,126
140850,218
140850,112
140850,165
140850,81
140850,209
140850,105
140850,98
140850,129
140850,277
140850,83
140850,13
140850,46
140850,321
140850,109
140850,207
140850,6
22223,353
22223,326
22223,89
22223,183
22223,246
22223,178
22223,96
22223,126
22223,50
22223,117
22223,98
22223,177
22223,13
22223,109
22223,285
22223,207
40478,353
40478,326
40478,89
40478,183
40478,246
40478,211
40478,178
40478,7
40478,96
40478,126
40478,218
40478,103
40478,99
40478,112
40478,151
40478,165
40478,313
40478,102
40478,98
40478,74
40478,200
40478,325
40478,180
40478,277
40478,334
40478,177
40478,13
40478,109
40478,207
274947,352
274947,326
274947,89
274947,183
274947,93
274947,246
274947,118
274947,178
274947,143
274947,232
274947,320
274947,96
274947,126
274947,122
274947,103
274947,111
274947,176
274947,98
274947,180
274947,175
274947,173
274947,156
274947,144
274947,177
274947,13
274947,207
272034,352
272034,326
272034,183
272034,246
272034,178
272034,126
272034,103
272034,30
272034,98
272034,175
272034,177
272034,13
272034,4
211061,351
211061,326
211061,89
211061,183
211061,246
211061,118
211061,178
211061,143
211061,7
211061,32
211061,126
211061,103
211061,176
211061,98
211061,180
211061,175
211061,179
211061,173
211061,177
211061,13
211061,77
211061,207
152450,353
152450,326
152450,89
152450,183
152450,93
152450,246
152450,78
152450,96
152450,284
152450,126
152450,128
152450,218
152450,103
152450,111
152450,98
152450,180
152450,156
152450,177
152450,13
152450,330
152450,22
152450,109
336935,351
336935,326
336935,89
336935,246
336935,7
336935,12
336935,181
336935,287
336935,103
336935,30
336935,165
336935,98
336935,328
336935,4
287791,351
287791,326
287791,89
287791,183
287791,246
287791,118
287791,96
287791,284
287791,126
287791,103
287791,13
287791,207
130992,353
130992,326
130992,89
130992,183
130992,93
130992,246
130992,211
130992,178
130992,143
130992,7
130992,161
130992,84
130992,126
130992,103
130992,111
130992,30
130992,165
130992,176
130992,98
130992,129
130992,180
130992,175
130992,179
130992,156
130992,328
130992,177
130992,13
130992,330
130992,22
94593,353
94593,326
94593,89
94593,183
94593,246
94593,211
94593,96
94593,126
94593,165
94593,85
94593,23
94593,98
94593,129
94593,175
94593,83
94593,177
94593,13
94593,321
94593,317
158382,351
158382,326
158382,89
158382,183
158382,93
158382,246
158382,211
158382,143
158382,84
158382,126
158382,111
158382,151
158382,165
158382,166
158382,209
158382,117
158382,98
158382,180
158382,175
158382,179
158382,222
158382,144
158382,177
158382,13
158382,234
158382,65
158382,109
158382,285
28215,361
28215,326
28215,89
28215,183
28215,246
28215,211
28215,178
28215,143
28215,40
28215,96
28215,126
28215,218
28215,103
28215,244
28215,165
28215,230
28215,98
28215,180
28215,157
28215,177
28215,13
28215,31
28215,253
28215,327
28215,109
28215,6
101299,353
101299,326
101299,89
101299,183
101299,246
101299,211
101299,178
101299,284
101299,243
101299,337
101299,99
101299,151
101299,338
101299,98
101299,87
101299,180
101299,173
101299,83
101299,177
101299,206
101299,321
101299,271
71922,361
71922,326
71922,89
71922,183
71922,246
71922,211
71922,178
71922,143
71922,96
71922,126
71922,176
71922,50
71922,98
71922,129
71922,180
71922,175
71922,49
71922,179
71922,173
71922,177
71922,13
71922,207
71922,6
23499,353
23499,326
23499,89
23499,183
23499,246
23499,178
23499,7
23499,284
23499,126
23499,223
23499,218
23499,103
23499,98
23499,180
23499,177
23499,224
23499,109
117716,351
117716,326
117716,89
117716,183
117716,93
117716,246
117716,211
117716,204
117716,143
117716,12
117716,106
117716,126
117716,53
117716,202
117716,99
117716,151
117716,176
117716,100
117716,98
117716,180
117716,175
117716,179
117716,173
117716,83
117716,144
117716,215
117716,177
117716,13
117716,77
117716,217
117716,46
117716,321
117716,247
117716,278
117716,322
276028,351
276028,326
276028,89
276028,93
276028,246
276028,211
276028,293
276028,118
276028,178
276028,143
276028,7
276028,32
276028,17
276028,103
276028,176
276028,98
276028,180
276028,175
276028,179
276028,173
276028,144
276028,177
276028,46
276028,207
276028,4
246688,360
246688,89
246688,183
246688,246
246688,211
246688,119
246688,178
246688,143
246688,7
246688,161
246688,84
246688,126
246688,103
246688,166
246688,176
246688,313
246688,336
246688,338
246688,98
246688,129
246688,180
246688,175
246688,277
246688,179
246688,156
246688,144
246688,177
246688,77
246688,169
246688,234
246688,207
246688,6
282709,351
282709,326
282709,89
282709,93
282709,246
282709,293
282709,182
282709,17
282709,24
282709,103
282709,165
282709,98
282709,109
282709,137
282709,4
115225,353
115225,326
115225,89
115225,246
115225,143
115225,181
115225,98
115225,180
115225,175
115225,144
115225,177
115225,207
190934,353
190934,326
190934,89
190934,183
190934,93
190934,246
190934,211
190934,204
190934,39
190934,40
190934,126
190934,9
190934,10
190934,111
190934,338
190934,197
190934,98
190934,205
190934,251
190934,46
190934,327
233830,351
233830,326
233830,89
233830,183
233830,246
233830,178
233830,143
233830,284
233830,337
233830,103
233830,30
233830,176
233830,98
233830,180
233830,175
233830,173
233830,144
233830,177
233830,57
233830,4
66727,361
66727,326
66727,89
66727,246
66727,211
66727,140
66727,96
66727,255
66727,151
66727,85
66727,98
66727,180
66727,177
66727,109
66727,207
315983,351
315983,326
315983,89
315983,183
315983,93
315983,246
315983,211
315983,204
315983,7
315983,269
315983,96
315983,84
315983,126
315983,10
315983,103
315983,30
315983,99
315983,165
315983,98
315983,156
315983,318
315983,120
315983,234
315983,321
315983,317
